ID,Age,Gender,Marital_Status,Job_Role,Experience_Years,Monthly_Salary_INR,Working_Hours_per_Week,Commute_Time_Hours,Remote_Work,Stress_Level,Health_Issues,Company_Size,Department,Sleep_Hours,Physical_Activity_Hours_per_Week,Mental_Health_Leave_Taken,Manager_Support_Level,Work_Pressure_Level,Annual_Leaves_Taken,Work_Life_Balance,Family_Support_Level,Job_Satisfaction,Performance_Rating,Team_Size,Training_Opportunities,Gender_Bias_Experienced,Discrimination_Experienced,Burnout_Symptoms,Location
26172,38,Male,Widowed,Support,6,61864.29,57,1.43,True,4,Both,Small,Finance,4.0,2.7,True,3,3,18,7,2,5,8,97,False,True,True,No,Tier-1
26173,55,Female,Widowed,Support,25,55062.72,80,2.21,False,1,Physical,Large,Finance,8.4,3.2,True,4,3,18,8,10,7,1,24,False,False,True,Yes,Tier-1
26174,64,Female,Married,HR,36,123949.27,55,0.67,True,9,Physical,Large,Sales,7.0,6.5,True,5,10,13,6,5,8,0,59,False,True,False,No,Tier-3
26175,36,Female,Widowed,Analyst,13,70688.0,86,0.54,False,8,Mental,Large,Sales,6.8,7.7,False,8,6,6,5,0,1,5,37,True,True,True,Yes,Metro
26176,63,Male,Married,Analyst,21,150003.48,66,1.81,True,8,None,Large,Marketing,6.1,8.6,False,2,9,30,0,2,1,9,57,True,True,True,No,Metro
26177,32,Female,Widowed,HR,14,56478.2,82,1.15,True,10,None,Large,IT,8.2,7.0,True,6,9,30,1,6,6,1,29,True,False,True,No,Tier-3
26178,23,Female,Divorced,Support,40,120109.19,65,1.45,False,3,Physical,Small,Marketing,8.8,0.3,False,9,7,6,7,0,2,4,58,False,True,True,Yes,Tier-1
26179,27,Non-Binary,Divorced,Manager,19,183089.41,90,0.65,True,2,None,Large,HR,7.2,2.1,True,8,6,16,7,10,1,7,43,False,True,True,Yes,Tier-1
26180,63,Non-Binary,Widowed,Analyst,25,186466.38,41,1.56,True,3,Mental,Medium,IT,7.0,4.9,True,4,2,11,7,1,9,9,66,False,True,False,Yes,Metro
26181,33,Non-Binary,Married,Support,20,125700.06,67,1.95,False,2,Physical,Large,HR,7.6,3.5,False,0,6,28,2,0,4,4,25,False,True,False,Occasional,Tier-2
26182,62,Male,Single,Manager,30,90577.48,55,0.43,False,6,Both,Small,Sales,8.0,5.3,True,6,4,5,9,7,8,7,7,False,True,True,Occasional,Tier-3
26183,28,Non-Binary,Divorced,Sales,32,163479.37,57,1.36,False,10,Both,Large,HR,5.9,1.5,False,1,4,26,9,0,5,10,97,False,True,True,Yes,Tier-1
26184,52,Male,Single,Analyst,39,170184.51,84,0.67,False,7,Mental,Small,Finance,6.0,7.2,True,6,8,8,7,8,4,6,93,False,True,True,Yes,Metro
26185,25,Female,Single,HR,4,30388.22,78,1.88,False,0,Mental,Small,HR,8.1,8.6,True,10,0,18,5,5,6,8,73,True,True,True,Yes,Tier-2
26186,45,Male,Divorced,HR,29,79565.51,45,0.3,True,9,Physical,Large,Marketing,6.5,6.4,True,5,4,6,6,10,6,1,98,False,True,True,Occasional,Tier-2
26187,20,Male,Divorced,Sales,32,54127.7,86,2.32,True,8,Both,Medium,Marketing,7.0,7.2,True,8,8,25,8,7,4,6,24,True,True,True,No,Tier-3
26188,19,Female,Single,Support,22,108432.59,82,0.6,True,7,None,Small,Admin,5.9,2.3,True,0,2,6,9,6,5,9,86,False,True,True,Occasional,Tier-2
26189,31,Non-Binary,Married,Support,20,79174.14,35,0.61,True,5,Physical,Large,Finance,5.4,9.3,True,5,9,10,4,9,9,8,31,False,False,True,Occasional,Tier-1
26190,46,Non-Binary,Divorced,HR,38,138757.91,44,0.68,False,6,Mental,Small,Sales,7.2,8.6,False,7,8,4,8,4,6,10,8,False,True,True,Occasional,Tier-2
26191,64,Non-Binary,Widowed,Developer,30,179195.27,47,0.44,True,3,Mental,Large,HR,6.1,0.4,True,6,5,24,4,3,1,8,30,False,True,True,No,Tier-1
26192,20,Female,Divorced,Manager,29,82342.85,68,0.37,False,7,Physical,Medium,IT,8.5,0.1,False,3,1,7,8,10,4,3,64,False,True,True,No,Tier-3
26193,18,Male,Widowed,Developer,6,178692.8,88,1.51,False,3,Mental,Medium,Admin,4.1,8.5,False,2,6,6,6,1,5,5,93,True,True,True,Yes,Tier-2
26194,32,Female,Divorced,Support,19,134233.61,48,0.3,True,1,Mental,Small,Marketing,6.6,7.0,False,3,1,24,0,4,6,5,66,True,True,False,Occasional,Metro
26195,37,Female,Widowed,Analyst,0,127571.99,77,1.01,False,3,None,Small,HR,8.5,0.9,False,4,9,29,6,2,9,2,4,True,False,False,No,Tier-3
26196,39,Female,Widowed,Developer,15,153134.98,60,0.62,False,4,Mental,Small,IT,6.5,3.8,False,5,6,4,3,6,5,0,91,True,True,True,Occasional,Tier-2
26197,51,Female,Married,Support,36,93109.03,65,1.74,True,10,Mental,Large,Sales,8.5,5.8,True,9,4,10,1,6,7,6,78,False,False,True,Yes,Tier-1
26198,50,Male,Married,Support,23,127910.63,76,2.08,True,2,Both,Large,Marketing,6.0,2.6,False,1,7,9,7,5,5,1,70,False,True,False,Occasional,Tier-3
26199,26,Non-Binary,Single,Manager,33,51899.04,64,0.67,True,4,Mental,Large,Sales,5.0,5.6,False,1,10,25,10,6,5,6,67,False,False,False,Occasional,Metro
26200,20,Non-Binary,Divorced,Support,19,41495.58,61,2.98,True,6,Both,Small,Sales,4.2,9.1,False,6,1,29,6,0,5,6,33,True,False,True,Yes,Metro
26201,19,Female,Divorced,Sales,18,187189.08,84,1.87,False,10,Both,Medium,HR,7.9,1.7,True,3,4,11,9,9,0,8,5,False,False,True,No,Tier-1
26202,21,Male,Divorced,Sales,7,163770.0,54,0.95,False,8,Physical,Small,Sales,8.9,4.7,True,4,0,2,10,8,2,0,63,False,True,True,Yes,Tier-2
26203,33,Female,Married,Sales,10,52671.64,38,0.89,False,9,None,Large,Admin,8.2,7.0,False,0,7,14,1,9,3,5,41,True,True,True,Yes,Tier-2
26204,50,Male,Divorced,Sales,31,151351.39,71,2.56,False,1,Physical,Medium,Sales,8.5,2.4,False,8,8,17,10,3,8,7,16,True,False,True,Yes,Tier-3
26205,26,Female,Divorced,Analyst,2,146802.49,50,2.45,False,4,Physical,Small,HR,8.1,2.9,True,10,2,7,1,10,4,2,39,True,True,False,Yes,Tier-3
26206,57,Non-Binary,Single,HR,39,141389.63,40,2.98,False,4,None,Small,Finance,8.5,2.8,False,3,0,4,2,3,0,9,7,True,True,True,Yes,Tier-1
26207,55,Non-Binary,Married,Support,39,113945.19,41,1.04,False,9,Mental,Small,Admin,6.1,7.9,True,0,7,6,9,0,7,10,42,False,False,False,Yes,Tier-1
26208,35,Female,Single,Sales,18,30793.62,74,0.88,True,6,None,Medium,Sales,6.1,8.7,False,0,1,11,10,3,0,0,21,True,True,False,Occasional,Tier-3
26209,33,Non-Binary,Divorced,Support,25,34862.08,42,1.27,False,7,None,Medium,Marketing,7.9,6.7,False,3,5,10,4,10,10,1,22,True,False,False,Yes,Tier-3
26210,25,Female,Single,Support,3,40689.07,78,1.24,True,8,None,Medium,HR,6.1,4.4,True,7,9,26,8,1,3,10,75,False,False,False,Occasional,Tier-3
26211,40,Male,Divorced,Developer,35,31486.09,35,0.03,True,1,Physical,Large,Marketing,7.1,9.4,True,6,9,19,4,2,6,4,2,False,True,False,No,Metro
26212,53,Male,Divorced,Developer,24,76238.12,76,2.06,True,3,None,Large,Admin,8.3,3.9,False,4,1,30,2,6,0,10,16,False,False,False,Occasional,Metro
26213,20,Male,Single,HR,32,120620.03,77,1.6,True,0,Physical,Large,IT,8.9,5.2,False,0,2,2,6,8,7,10,31,True,True,False,Yes,Tier-3
26214,32,Male,Single,Manager,13,81401.09,87,1.95,True,3,None,Small,Finance,8.4,7.8,True,4,5,24,0,3,1,7,71,False,False,False,Yes,Tier-1
26215,55,Female,Widowed,Manager,6,179718.38,81,0.34,True,10,Physical,Medium,IT,7.1,9.4,True,1,2,17,10,5,3,4,84,True,False,True,No,Tier-2
26216,50,Non-Binary,Divorced,Sales,25,63106.9,48,0.53,False,10,Mental,Medium,Finance,6.9,7.8,True,5,3,20,10,7,9,10,77,False,False,False,No,Tier-3
26217,35,Male,Widowed,Support,15,28938.81,78,2.79,True,2,Mental,Medium,Finance,8.9,3.1,False,3,10,8,8,9,8,1,39,True,True,True,No,Metro
26218,40,Non-Binary,Married,Support,11,56168.7,89,1.16,False,4,Both,Small,Marketing,6.5,2.0,False,4,3,18,2,10,0,0,36,True,True,False,Yes,Tier-3
26219,60,Female,Widowed,Developer,30,126579.24,79,0.43,False,5,None,Small,Finance,5.8,4.7,True,4,2,6,9,2,6,6,83,True,False,False,No,Metro
26220,20,Non-Binary,Married,HR,23,193521.39,46,0.26,True,4,Mental,Small,IT,8.5,7.2,True,5,5,25,8,2,0,7,7,False,False,True,No,Tier-1
26221,47,Non-Binary,Widowed,Manager,7,158613.83,77,1.09,True,6,Mental,Medium,Admin,8.5,3.5,True,3,9,1,10,5,1,3,14,False,True,False,Occasional,Tier-2
26222,62,Non-Binary,Widowed,Sales,36,128313.16,43,1.91,False,4,Mental,Medium,HR,6.8,0.3,False,10,1,25,6,7,7,9,43,True,True,True,No,Tier-1
26223,34,Female,Widowed,Sales,11,33618.16,60,2.78,True,8,None,Large,Sales,8.1,5.4,False,0,3,20,4,3,1,10,53,True,False,False,Occasional,Metro
26224,49,Female,Single,HR,35,31066.22,59,1.58,False,10,None,Large,HR,7.2,3.4,True,4,3,0,3,10,7,9,3,False,True,False,Yes,Metro
26225,63,Female,Married,Developer,13,141842.57,47,2.75,False,9,Physical,Large,Sales,8.6,9.9,False,2,6,2,9,8,2,8,76,False,True,False,Yes,Tier-3
26226,24,Non-Binary,Widowed,Manager,18,117733.65,43,0.95,True,4,Mental,Medium,Sales,5.1,8.3,True,6,0,22,8,8,10,1,98,True,True,False,Occasional,Tier-2
26227,56,Male,Widowed,Support,9,198989.47,67,2.1,False,5,Mental,Large,IT,5.9,3.9,False,0,4,30,4,2,8,6,29,True,False,False,Occasional,Tier-3
26228,31,Male,Married,Manager,15,105286.62,67,0.35,True,6,Physical,Large,HR,8.6,8.5,True,7,3,6,10,9,1,1,68,False,True,True,Occasional,Tier-2
26229,32,Non-Binary,Widowed,Developer,10,197418.36,39,2.03,False,7,Physical,Small,Admin,8.0,8.7,False,10,8,17,3,1,8,6,75,True,False,True,Occasional,Tier-3
26230,61,Male,Divorced,Developer,32,24280.11,73,2.73,False,6,Mental,Small,Finance,8.8,7.2,False,3,1,16,6,7,3,10,3,False,False,False,Yes,Tier-2
26231,29,Male,Single,Sales,36,171278.48,39,0.16,False,7,Physical,Small,IT,5.1,2.8,True,2,3,7,2,4,10,0,5,True,True,True,Yes,Tier-2
26232,25,Non-Binary,Single,Developer,7,122567.6,75,1.98,True,4,Both,Large,IT,7.0,0.4,True,0,4,13,7,3,0,9,94,True,True,False,Yes,Tier-2
26233,33,Female,Single,Analyst,26,97340.54,78,2.65,False,0,Physical,Large,Marketing,7.2,9.0,True,1,2,19,8,3,4,8,73,True,False,True,Yes,Tier-1
26234,58,Male,Widowed,HR,29,189737.97,87,1.46,False,0,Physical,Small,HR,4.4,9.4,True,9,1,12,2,5,10,4,21,True,False,False,No,Metro
26235,51,Female,Single,HR,11,98596.93,84,2.78,True,0,Mental,Small,IT,8.4,6.8,True,2,0,23,6,3,9,2,2,True,True,False,No,Tier-1
26236,63,Male,Divorced,Developer,27,89503.5,39,2.47,False,0,Mental,Large,IT,6.5,0.2,False,2,3,9,9,3,3,1,97,False,True,True,Occasional,Tier-3
26237,41,Non-Binary,Divorced,HR,12,66411.1,69,0.39,True,8,Both,Medium,Admin,4.5,0.3,False,8,1,14,0,7,2,10,73,False,True,True,No,Tier-3
26238,46,Non-Binary,Married,Sales,8,168523.31,45,2.68,True,10,Both,Small,IT,6.8,5.5,False,9,2,16,10,5,7,10,48,True,True,True,Yes,Tier-3
26239,33,Female,Widowed,Manager,24,106688.97,49,1.11,False,6,Physical,Medium,Marketing,5.0,8.6,False,10,7,8,9,9,8,0,6,False,True,True,Occasional,Tier-3
26240,22,Female,Single,Manager,24,179041.44,81,2.91,True,0,Physical,Medium,HR,6.1,1.9,False,5,4,29,7,2,0,5,66,False,False,False,Occasional,Tier-2
26241,22,Female,Divorced,HR,15,192119.21,47,1.98,False,10,Both,Small,Admin,5.2,1.4,False,6,4,15,10,9,3,7,45,True,False,True,No,Tier-3
26242,47,Female,Divorced,Developer,9,65101.29,81,0.55,True,6,Physical,Large,Admin,7.1,0.9,True,7,1,17,6,4,3,9,85,True,False,False,Occasional,Metro
26243,22,Non-Binary,Widowed,Support,24,32855.65,42,1.99,False,9,None,Large,HR,4.4,7.1,True,0,8,10,9,4,4,7,27,False,False,False,No,Tier-3
26244,60,Non-Binary,Single,HR,5,106979.69,52,1.32,False,9,Both,Medium,IT,5.4,6.4,True,4,3,19,5,3,7,9,99,False,False,True,No,Tier-2
26245,30,Non-Binary,Married,Support,39,38375.67,85,0.76,True,9,Mental,Small,Admin,8.5,2.0,True,0,7,17,4,8,6,8,62,True,True,True,Occasional,Tier-1
26246,52,Female,Married,Support,30,184199.13,88,0.24,True,1,Physical,Medium,IT,6.8,7.1,False,9,1,12,3,1,5,5,67,False,False,False,No,Metro
26247,42,Non-Binary,Widowed,Analyst,0,159119.86,37,2.5,False,10,Mental,Large,Admin,4.4,8.9,False,2,3,1,3,1,2,2,34,False,False,True,Yes,Tier-2
26248,31,Non-Binary,Divorced,Sales,13,59212.03,44,2.73,True,7,Physical,Large,IT,8.0,1.7,False,6,0,19,2,9,0,10,66,False,True,True,Yes,Tier-1
26249,61,Male,Divorced,HR,13,159842.83,64,1.67,False,1,Mental,Small,Marketing,5.4,1.2,True,7,10,9,1,1,4,8,13,False,False,False,No,Metro
26250,63,Male,Widowed,Support,13,63790.31,42,1.79,True,9,None,Small,Admin,5.9,5.6,True,10,3,0,7,0,7,0,39,True,False,False,Occasional,Tier-2
26251,43,Male,Widowed,Support,31,164631.3,61,0.28,False,1,Both,Large,IT,4.8,0.8,True,2,0,25,6,0,10,8,18,False,True,False,Occasional,Tier-2
26252,35,Female,Widowed,Sales,24,27412.09,54,1.77,True,8,None,Medium,Finance,5.7,9.8,False,4,5,8,4,7,9,5,11,False,False,True,Occasional,Metro
26253,37,Female,Single,Support,15,81655.33,90,2.85,True,0,Mental,Large,Finance,7.4,7.8,False,10,5,18,3,7,1,10,4,True,True,False,Yes,Tier-3
26254,51,Non-Binary,Single,Support,9,25041.62,40,2.83,False,6,Physical,Large,Admin,6.4,6.7,False,3,7,11,5,8,8,4,35,False,False,True,No,Tier-2
26255,24,Non-Binary,Married,Developer,13,30096.5,54,2.45,True,0,Physical,Medium,Marketing,5.0,0.0,False,7,2,6,3,1,6,9,62,False,True,True,Yes,Tier-2
26256,64,Female,Widowed,Developer,25,84339.94,60,1.17,True,1,Mental,Small,HR,5.5,0.2,False,1,0,5,8,5,5,1,55,True,False,False,Yes,Tier-2
26257,27,Male,Widowed,Sales,40,26277.5,87,2.63,True,0,None,Large,HR,8.9,6.9,True,2,9,18,10,10,7,3,91,True,False,True,Yes,Metro
26258,32,Non-Binary,Divorced,HR,31,136597.06,36,2.66,True,5,Physical,Small,IT,4.6,5.1,False,4,2,18,8,5,0,8,86,False,True,False,Yes,Tier-2
26259,34,Male,Married,Developer,40,75283.61,70,2.11,True,10,None,Large,HR,5.7,5.5,True,0,10,20,0,6,6,4,63,False,True,False,Yes,Tier-2
26260,28,Non-Binary,Married,Analyst,11,158238.06,76,2.08,False,7,Both,Large,Marketing,7.5,6.3,True,7,0,17,6,5,5,10,1,True,False,True,Yes,Tier-2
26261,51,Male,Widowed,Analyst,8,79770.51,59,1.81,True,0,Both,Large,Admin,7.8,3.0,False,2,5,29,6,5,3,9,57,False,False,True,No,Tier-2
26262,44,Non-Binary,Married,Sales,17,188982.57,43,0.14,True,7,Mental,Small,Finance,6.1,8.9,True,8,10,20,1,1,10,0,15,True,True,True,No,Tier-3
26263,38,Male,Married,Analyst,1,196843.73,78,1.56,False,9,Both,Large,Admin,4.9,1.3,True,0,9,21,10,4,10,6,25,False,True,False,No,Tier-2
26264,48,Male,Divorced,Sales,4,76378.23,87,2.5,False,3,Physical,Small,Admin,4.1,8.7,False,5,7,6,2,1,2,5,30,True,False,True,Yes,Metro
26265,21,Female,Married,HR,1,190519.33,87,1.26,True,7,Both,Medium,IT,8.6,7.5,True,3,5,17,1,1,10,2,61,False,False,False,Occasional,Tier-3
26266,58,Non-Binary,Widowed,Manager,21,116247.32,52,2.54,True,0,Physical,Medium,Finance,7.4,3.5,True,8,5,25,1,4,8,10,83,True,False,False,No,Tier-3
26267,34,Male,Divorced,Developer,1,151568.52,51,0.07,False,0,Physical,Large,Finance,5.2,8.7,False,1,10,8,9,6,1,0,28,False,False,True,Occasional,Metro
26268,65,Female,Widowed,Developer,1,90896.72,69,0.82,True,9,Mental,Large,Sales,4.9,3.6,True,2,9,3,8,1,8,5,24,True,True,True,Yes,Tier-1
26269,37,Non-Binary,Divorced,HR,24,115088.02,74,1.92,True,6,Physical,Large,Finance,6.8,5.6,False,4,1,0,1,2,0,3,17,False,True,False,Occasional,Tier-1
26270,42,Female,Single,HR,20,37212.7,45,0.48,True,6,Physical,Medium,Marketing,4.2,0.7,False,1,2,20,1,4,7,7,60,True,False,True,Yes,Metro
26271,57,Male,Widowed,Support,27,189867.83,42,1.09,False,9,Physical,Medium,Admin,7.3,6.8,True,0,1,19,8,0,2,10,56,False,True,False,Occasional,Tier-3
26272,40,Non-Binary,Married,Support,11,123069.97,72,0.13,True,0,None,Large,Marketing,8.5,8.7,True,8,10,4,7,0,7,6,58,False,True,False,No,Metro
26273,32,Male,Married,HR,29,168576.29,79,1.44,True,9,Both,Medium,Sales,8.0,2.7,False,1,6,16,4,8,5,8,7,False,False,True,Yes,Tier-3
26274,50,Male,Divorced,Developer,12,88384.07,35,1.1,False,10,Both,Large,Finance,6.2,1.6,False,10,1,27,0,6,8,1,68,True,False,True,No,Metro
26275,36,Female,Married,Sales,24,160944.15,68,0.73,True,8,Mental,Large,Sales,6.4,8.5,False,5,10,14,7,9,1,5,10,True,False,False,Occasional,Metro
26276,32,Male,Married,Analyst,3,151979.47,42,1.32,True,4,Physical,Small,Sales,7.4,0.4,False,4,7,19,7,2,10,1,76,False,False,True,Occasional,Metro
26277,58,Non-Binary,Married,Developer,14,45380.98,49,2.58,True,0,Physical,Medium,Finance,7.9,5.6,False,7,5,15,8,1,10,7,6,False,False,True,No,Metro
26278,22,Female,Single,Manager,31,122409.99,74,0.11,False,5,None,Large,Marketing,8.5,2.7,False,4,8,10,3,5,3,7,35,True,False,False,Occasional,Tier-2
26279,33,Male,Widowed,Sales,0,163388.34,41,2.62,True,5,Both,Medium,Marketing,6.0,0.5,True,4,0,21,2,4,5,0,18,True,True,True,Yes,Metro
26280,62,Male,Divorced,Support,27,29081.13,76,0.06,True,5,Physical,Medium,Admin,8.8,8.2,False,6,6,16,7,7,6,10,28,False,True,True,Yes,Tier-2
26281,65,Male,Divorced,HR,21,157230.45,77,1.6,False,7,None,Small,Admin,8.2,6.3,False,8,1,20,7,3,5,10,55,False,False,True,Occasional,Tier-1
26282,49,Female,Widowed,Manager,30,187936.61,88,1.35,True,1,Mental,Medium,Marketing,8.6,2.9,False,3,1,10,7,5,3,2,100,False,True,True,No,Metro
26283,39,Non-Binary,Single,Support,30,193186.3,82,2.41,True,10,None,Small,Finance,6.0,2.1,True,2,2,29,2,8,3,7,82,False,False,False,No,Tier-3
26284,60,Female,Widowed,Support,7,120756.42,57,2.83,False,3,Both,Large,HR,6.6,5.6,False,3,0,25,8,7,6,4,52,True,False,False,No,Metro
26285,49,Male,Divorced,Support,31,191544.77,44,1.48,False,1,Both,Small,IT,8.6,9.4,False,0,6,6,8,8,2,5,19,True,True,False,Occasional,Tier-1
26286,30,Female,Married,Analyst,27,114657.36,47,1.42,True,1,None,Large,Marketing,6.0,9.0,False,7,8,23,7,7,4,3,18,False,True,False,Yes,Tier-1
26287,55,Male,Married,Analyst,12,26936.23,80,2.89,False,5,None,Small,Marketing,7.1,4.1,True,0,0,4,10,7,5,8,63,True,True,False,No,Tier-1
26288,43,Female,Married,Developer,34,88570.88,44,1.81,False,7,None,Medium,Finance,7.8,1.4,False,2,6,10,0,1,4,8,40,False,False,False,Occasional,Metro
26289,34,Male,Single,Support,14,61417.62,74,2.18,False,4,None,Medium,Marketing,8.9,0.1,False,6,1,12,6,3,5,6,49,False,True,True,No,Tier-2
26290,22,Female,Single,Sales,12,82533.41,44,2.07,False,4,Mental,Large,Admin,7.8,4.4,True,6,5,19,2,8,6,10,95,False,True,False,Yes,Tier-3
26291,50,Male,Single,Manager,28,59177.13,79,1.21,False,6,Physical,Medium,Sales,5.9,8.7,True,1,6,17,2,3,6,10,82,True,True,False,Yes,Tier-3
26292,44,Male,Married,HR,29,26501.25,47,1.56,False,3,None,Medium,Marketing,6.2,6.8,False,1,8,25,5,6,3,7,76,False,True,True,Yes,Tier-1
26293,22,Female,Divorced,Support,23,181697.8,39,2.5,False,3,Mental,Small,Finance,9.0,1.3,True,10,7,3,0,2,9,4,78,True,True,True,Occasional,Tier-1
26294,54,Female,Single,HR,14,195237.66,42,0.14,True,9,Mental,Medium,Finance,8.6,8.6,False,5,2,30,10,10,7,4,85,False,False,True,Occasional,Tier-3
26295,24,Male,Widowed,Support,39,58176.09,89,1.25,False,5,None,Medium,Marketing,8.6,8.4,True,3,2,5,8,6,8,5,61,False,False,True,No,Metro
26296,65,Non-Binary,Married,Manager,30,67455.34,71,0.58,True,2,Both,Medium,Sales,6.1,7.3,True,6,6,25,3,3,3,1,79,False,False,False,Occasional,Metro
26297,35,Male,Married,Developer,24,138710.23,83,1.59,True,9,Both,Small,IT,8.2,2.4,False,8,0,6,2,0,2,4,31,True,False,False,Yes,Tier-3
26298,48,Male,Married,Manager,39,188563.42,89,1.1,True,10,Mental,Medium,Marketing,7.6,5.9,True,7,7,17,9,10,0,4,48,False,False,True,Yes,Tier-2
26299,23,Non-Binary,Married,Sales,18,127979.47,87,2.97,False,4,Mental,Large,Admin,6.3,6.1,False,4,4,20,1,5,8,5,49,True,False,True,Occasional,Tier-2
26300,19,Male,Divorced,HR,38,23460.8,80,0.4,False,3,Physical,Large,Admin,8.8,3.8,False,2,1,9,1,6,2,9,40,False,False,False,Yes,Tier-3
26301,30,Female,Married,HR,8,175734.89,49,2.43,True,8,None,Large,Marketing,9.0,5.2,True,6,7,9,4,5,1,1,60,True,True,False,No,Tier-2
26302,59,Female,Married,Manager,1,57546.39,90,2.24,True,1,Both,Large,Admin,8.4,0.1,False,7,7,2,2,1,7,0,100,False,False,False,Occasional,Tier-1
26303,28,Non-Binary,Divorced,Developer,9,185589.45,59,0.57,False,8,Mental,Medium,Finance,5.6,8.7,False,8,0,28,6,3,7,10,67,True,True,True,Yes,Tier-3
26304,43,Male,Widowed,Support,13,178882.41,51,1.93,False,8,Both,Medium,Marketing,5.5,9.4,False,4,3,11,4,2,4,4,65,False,True,True,No,Tier-2
26305,38,Female,Widowed,Developer,1,133545.91,87,1.3,True,9,None,Small,Marketing,4.2,0.5,False,1,8,9,10,4,10,8,86,False,False,False,Yes,Tier-2
26306,19,Male,Divorced,Analyst,34,195981.71,40,1.04,True,4,Both,Small,Finance,8.3,2.5,False,3,0,18,10,0,7,8,71,False,False,False,No,Tier-3
26307,57,Non-Binary,Married,Analyst,10,158094.87,64,1.09,True,2,Physical,Medium,Marketing,7.1,3.0,False,7,9,10,1,4,0,7,44,True,False,True,No,Tier-2
26308,37,Female,Single,Manager,21,195358.23,69,1.04,True,9,None,Medium,Admin,6.5,2.6,True,10,9,27,9,8,7,8,45,True,True,False,Occasional,Tier-2
26309,34,Non-Binary,Single,Manager,8,169889.0,79,1.66,False,10,Mental,Large,Admin,7.9,2.1,True,4,6,24,6,8,10,1,58,True,False,True,Yes,Tier-2
26310,33,Male,Married,HR,5,58977.51,80,2.42,False,7,Mental,Large,Admin,8.7,1.6,True,6,7,10,4,9,10,1,33,True,False,True,Occasional,Tier-2
26311,59,Male,Divorced,HR,12,43355.0,40,2.93,True,8,Both,Large,Marketing,5.6,6.9,False,7,10,16,0,8,10,5,64,True,True,True,Occasional,Tier-3
26312,22,Male,Married,Support,32,133844.42,78,2.3,False,6,Physical,Large,HR,5.4,0.5,True,9,6,22,8,2,10,1,70,False,False,True,Yes,Tier-2
26313,31,Non-Binary,Married,Manager,34,139002.24,87,2.5,True,8,Mental,Medium,IT,4.2,0.7,False,3,7,29,9,3,8,0,88,False,False,False,No,Tier-1
26314,41,Female,Divorced,Support,4,71541.89,52,1.92,True,10,None,Small,Marketing,6.2,9.5,True,6,8,23,8,7,7,3,84,True,True,False,Yes,Tier-2
26315,21,Non-Binary,Divorced,Support,34,161893.95,65,0.16,False,2,Physical,Medium,Sales,6.0,3.1,True,7,0,14,7,9,2,10,20,False,True,False,Yes,Tier-3
26316,65,Female,Single,Analyst,37,62992.82,67,2.77,True,6,Mental,Medium,IT,6.0,2.9,False,1,7,28,10,4,8,7,95,True,True,True,Yes,Tier-2
26317,41,Male,Single,Developer,35,121518.18,56,0.3,True,9,None,Small,Finance,7.1,6.1,True,10,5,1,2,1,5,9,73,False,True,True,Occasional,Tier-3
26318,64,Male,Married,Support,7,35593.93,54,2.74,False,2,Physical,Small,Sales,8.4,7.5,True,9,8,10,3,0,0,5,14,False,True,True,Occasional,Tier-2
26319,26,Non-Binary,Divorced,HR,19,176728.51,89,1.23,False,6,Both,Large,IT,5.0,3.7,True,3,9,9,5,6,7,7,2,True,False,False,No,Tier-1
26320,20,Female,Widowed,Support,17,93158.45,47,1.74,False,5,Physical,Small,Marketing,5.2,0.4,True,0,5,19,4,9,7,10,56,False,True,False,No,Tier-3
26321,26,Male,Married,HR,9,53896.62,81,1.89,False,4,Both,Large,Finance,5.5,1.3,True,5,8,16,7,10,8,3,94,False,True,False,No,Metro
26322,35,Male,Widowed,Analyst,27,82302.39,52,2.06,True,9,Physical,Small,Marketing,4.5,1.9,True,10,6,22,6,0,9,4,73,False,True,False,Occasional,Tier-2
26323,53,Non-Binary,Married,Analyst,1,128896.73,74,2.92,True,3,Mental,Medium,HR,6.5,9.5,False,6,4,13,3,3,4,7,83,False,True,False,Yes,Tier-1
26324,36,Non-Binary,Divorced,Support,24,22777.33,53,2.15,False,6,Mental,Small,HR,8.9,4.1,False,0,7,25,1,9,0,8,25,False,False,True,No,Metro
26325,41,Female,Single,Developer,0,164990.84,56,2.06,True,10,Mental,Large,Sales,8.8,1.7,True,10,9,22,6,7,9,0,93,False,True,True,Yes,Metro
26326,21,Male,Married,Developer,26,113917.32,54,0.56,True,0,None,Medium,Marketing,7.5,0.7,True,2,1,21,3,7,8,8,58,True,True,False,Yes,Tier-1
26327,26,Female,Divorced,HR,6,27748.86,67,1.97,True,4,Both,Large,Admin,8.9,5.5,True,5,0,26,8,5,1,7,49,False,True,True,Yes,Tier-3
26328,50,Female,Single,Manager,33,188860.46,58,1.75,False,0,Mental,Small,HR,7.6,6.5,True,8,7,14,9,6,5,0,91,False,True,False,No,Tier-2
26329,18,Female,Single,Sales,36,36168.64,37,2.44,False,5,None,Small,Sales,5.7,9.5,False,6,6,24,3,2,10,6,76,False,False,True,No,Metro
26330,52,Non-Binary,Divorced,Analyst,9,117617.7,87,1.94,True,2,None,Medium,Sales,5.7,0.3,False,10,8,22,6,8,10,5,72,True,False,False,Occasional,Metro
26331,27,Female,Divorced,Manager,35,22193.22,52,2.28,False,7,Physical,Small,HR,4.2,6.0,True,5,3,18,6,3,4,4,10,False,True,False,No,Metro
